"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210701","중앙선","상봉(시외버스터미널)","6102","6098","20210704",""
"20210701","중앙선","망우","7706","7633","20210704",""
"20210701","중앙선","양원","1987","2052","20210704",""
"20210701","중앙선","구리","13576","13748","20210704",""
"20210701","중앙선","도농","10145","9146","20210704",""
"20210701","중앙선","양정","851","700","20210704",""
"20210701","중앙선","덕소","5875","5855","20210704",""
"20210701","중앙선","도심","2600","2051","20210704",""
"20210701","중앙선","팔당","947","931","20210704",""
"20210701","중앙선","운길산","850","864","20210704",""
"20210701","중앙선","양수","2264","2310","20210704",""
"20210701","중앙선","신원","199","189","20210704",""
"20210701","중앙선","국수","769","753","20210704",""
"20210701","중앙선","아신","542","544","20210704",""
"20210701","7호선","면목","15526","15035","20210704",""
"20210701","7호선","반포","5934","5714","20210704",""
"20210701","안산선","산본","16266","17357","20210704",""
"20210701","수인선","오목천","2617","2414","20210704",""
"20210701","수인선","고색","4081","3795","20210704",""
"20210701","분당선","매교","3232","3270","20210704",""
"20210701","분당선","수원시청","12274","13366","20210704",""
"20210701","분당선","매탄권선","5175","5054","20210704",""
"20210701","분당선","망포","14272","13539","20210704",""
"20210701","분당선","영통","8310","8542","20210704",""
"20210701","분당선","청명","4253","4136","20210704",""
"20210701","분당선","상갈","5514","5216","20210704",""
"20210701","분당선","기흥","9600","9116","20210704",""
"20210701","분당선","신갈","4640","4548","20210704",""
"20210701","분당선","구성","4993","5159","20210704",""
"20210701","분당선","죽전","13264","14774","20210704",""
"20210701","분당선","보정","2658","2316","20210704",""
"20210701","분당선","이매","5784","5382","20210704",""
"20210701","분당선","오리","12090","10133","20210704",""
"20210701","분당선","미금","15590","16537","20210704",""
"20210701","분당선","정자","17862","19002","20210704",""
"20210701","분당선","수내","13400","13432","20210704",""
"20210701","분당선","서현","24942","25299","20210704",""
"20210701","분당선","야탑","25739","26761","20210704",""
"20210701","분당선","모란","19664","19800","20210704",""
"20210701","분당선","태평","13567","13008","20210704",""
"20210701","분당선","가천대","6578","7408","20210704",""
"20210701","분당선","선정릉","8307","9017","20210704",""
"20210701","분당선","강남구청","10342","11827","20210704",""
"20210701","분당선","압구정로데오","19478","21336","20210704",""
"20210701","분당선","서울숲","11476","11417","20210704",""
"20210701","분당선","수원","7924","6506","20210704",""
"20210701","분당선","복정","1","0","20210704",""
"20210701","분당선","수서","13459","14010","20210704",""
"20210701","분당선","대모산입구","3373","3096","20210704",""
"20210701","분당선","개포동","3882","4016","20210704",""
"20210701","분당선","구룡","2142","2051","20210704",""
"20210701","분당선","도곡","6919","6941","20210704",""
"20210701","분당선","한티","14147","14988","20210704",""
"20210701","분당선","선릉","13907","20839","20210704",""
